id,name,sex,grau,grau.date,grau.obs,uc-entrada,uc-entrada.date,uc-entrada.obs,uc-saida,uc-saida.date,uc-saida.obs,faculdade,faculdade.date,faculdade.obs,nota-processamento,nota-processamento.date,nota-processamento.obs,naturalidade,naturalidade.date,naturalidade.obs,faculdade-original,faculdade-original.date,faculdade-original.obs
145079,João Pais do Amaral,m,Doutor em Cânones,1709-02-07,"""1709/02/07, Actos e Graus, Volume 53, Livro 2, fl. 26v. """,1702-10-01,1702-10-01,,1709-02-07,1709-02-07,,Cânones,1702-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Matemática.",Viseu,1702-10-01,,Cânones,1702-10-01,
145079,João Pais do Amaral,m,Doutor em Cânones,1709-02-07,"""1709/02/07, Actos e Graus, Volume 53, Livro 2, fl. 26v. """,1702-10-01,1702-10-01,,1709-02-07,1709-02-07,,Matemática,1702-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Matemática.",Viseu,1702-10-01,,Cânones,1702-10-01,
223230,João Paulino,m,Doutor em Teologia,1719-05-14,14.05.1719,1714-10-01,1714-10-01,,1719-05-14,1719-05-14,,Teologia,1714-10-01,Teologia,,,,,,,,,
222733,João Pedro Galvão Palma,m,Doutor em Cursos jurídicos (Cânones ou Leis),1796-07-31,"Doutoramento 31.07.1796, Atos Grandes n.º 2, fl. 170v.",1790-10-31,1790-10-31,,1796-07-31,1796-07-31,,Cursos jurídicos (Cânones ou Leis),1790-10-31,Direito,,,,Estremoz,1790-10-31,,,,
316297,João Pedro Ribeiro,m,Doutor em Cânones,1781-05-06,"Doutoramento 06.05.1781, Atos grandes n.º 1, fl. 151",1774-11-15,1774-11-15,,1781-05-06,1781-05-06,,Cânones,1774-11-15,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Direito - Cânones para Cânones.,Porto,1774-11-15,,Direito - Cânones,1774-11-15,
149315,João Pedro de Azevedo,m,Doutor em Teologia,1799-10-27,"27.10.1799, Atos Grandes n.º 2, fl. 177",1792-10-31,1792-10-31,,1799-01-27,1799-01-27,,Teologia,1792-10-31,Teologia,,,,Porto,1792-10-31,,,,
155976,João Pedro de Carvalho,m,Doutor em Cânones,1755-06-26,"Doutoramento 26.06.1755, Atos n.º 89, fl. 192",1749-10-01,1749-10-01,,1755-06-26,1755-06-26,,Cânones,1749-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Castelo de Vide,1749-10-01,,Leis,1749-10-01,
155976,João Pedro de Carvalho,m,Doutor em Cânones,1755-06-26,"Doutoramento 26.06.1755, Atos n.º 89, fl. 192",1749-10-01,1749-10-01,,1755-06-26,1755-06-26,,Leis,1749-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Castelo de Vide,1749-10-01,,Leis,1749-10-01,
316833,João Pedro de Melo Teles,m,Doutor em Cânones,1755-07-16,"Doutoramento 16.07.1755, Atos n.º 89, fl. 148",1755-05-20,1755-05-20,,1755-07-16,1755-07-16,,Cânones,1755-05-20,Cânones,,,,Lisboa,1755-05-20,,,,
133849,João Pereira Ramos,m,Doutor em Cânones,1744-07-19,"Doutoramento 19.07.1744, Atos n.º 78, fl.179.",1739-10-01,1739-10-01,,1744-07-19,1744-07-19,,Cânones,1739-10-01,Cânones,,,,"Rio de Janeiro, Brasil",1739-10-01,,,,
240280,João Pessoa,m,Doutor em Medicina,1704-10-09,09.10.1704,1697-10-01,1697-10-01,,1704-11-12,1704-11-12,,Medicina,1697-10-01,Medicina,,,,Coimbra,1697-10-01,,,,
240286,João Pessoa,m,Doutor em Medicina,1704-10-09,09.10.1704,1697-10-01,1697-10-01,,1704-11-12,1704-11-12,,Medicina,1697-10-01,Medicina,,,,Coimbra,1697-10-01,,,,
241424,João Pimenta,m,Doutor em Teologia,1602-11-03,03.11.1602,1582-03-03,1582-03-03,,1622-01-25,1622-01-25,,Teologia,1582-03-03,Teologia,,,,Ponte de Barca,1582-03-03,,,,
242082,João Pimentel,m,Doutor em Cânones,1741-10-12,Doutoramento 12.10.1741,1735-10-01,1735-10-01,,1741-10-12,1741-10-12,,Cânones,1735-10-01,Cânones,,,,Formoselha,1735-10-01,,,,
242083,João Pimentel,m,Doutor em Leis,1569-07-22,Doutor: 22.07.1569,1558-10-11,1558-10-11,,1569-07-22,1569-07-22,,Leis,1558-10-11,Leis,,,,Pereira,1558-10-11,,,,
243959,João Pinheiro,m,Doutor em Leis,1609-01-11,Doutor: 11.01.1609,1594-10-10,1594-10-10,,1609-01-11,1609-01-11,,Leis,1594-10-10,Leis,,,,"Punhete, hoje Constância",1594-10-10,,,,
155470,João Pinheiro da Fonseca,m,Doutor em Cânones,1720-07-22,Doutor 22.07.1720,1715-10-01,1715-10-01,,1720-07-22,1720-07-22,,Cânones,1715-10-01,Cânones,,,,Lamego,1715-10-01,,,,
189658,João Pinto Pereira de Figueiredo Castelo Branco,m,Doutor em Leis,1792-07-01,"01.07.1792, fl. 166 v.",1786-10-14,1786-10-14,,1792-07-01,1792-07-01,,Leis,1786-10-14,Leis,,,,"Capinha, Guarda",1786-10-14,Capinha (Guarda),,,
210076,João Pinto da Cunha,m,Doutor em Cânones,1594-05-08,Doutor 08.05.1594,1583-10-01,1583-10-01,,1594-05-08,1594-05-08,,Cânones,1583-10-01,Cânones,,,,Basto,1583-10-01,,,,
160135,João Pinto de Fontes,m,Doutor em Cânones,1787-07-15,"15.07.1787, fl. 145",1780-10-23,1780-10-23,,1787-07-15,1787-07-15,,Cânones,1780-10-23,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Vila Cova à Coelheira,1780-10-23,,Cânones,1780-10-23,
160135,João Pinto de Fontes,m,Doutor em Cânones,1787-07-15,"15.07.1787, fl. 145",1780-10-23,1780-10-23,,1787-07-15,1787-07-15,,Leis,1780-10-23,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Vila Cova à Coelheira,1780-10-23,,Cânones,1780-10-23,
281640,João Plácido Henriques Brejo,m,Doutor em Teologia,1789-07-25,"Doutoramento 25.07.1789, Atos grandes n.º 1, fl. 126v.",1784-05-29,1784-05-29,,1789-07-25,1789-07-25,,Teologia,1784-05-29,Teologia,,,,Montemor-o-Novo,1784-05-29,,,,
286212,João Rafael de Mendonça,m,Doutor em Teologia,1745-05-23,"Doutoramento 23.05.1745, Atos n.º 79, fl. 10v.",1744-02-12,1744-02-12,,1745-05-23,1745-05-23,,Teologia,1744-02-12,Teologia,,,,,,,,,
163245,João Ribeiro,m,Doutor em Teologia,1664-04-20,Doutor 1664.04.20,1659-07-28,1659-07-28,,1664-04-20,1664-04-20,,Teologia,1659-07-28,Teologia,,,,,,,,,
163253,João Ribeiro,m,Doutor em Teologia,1713-05-02,Doutor 1713.05.02,1702-10-01,1702-10-01,,1713-05-02,1713-05-02,,Teologia,1702-10-01,Teologia,,,,,,,,,
240386,João Ribeiro Pessoa,m,Doutor em Cânones,1731-07-15,15.07.1731,1725-01-19,1725-01-19,,1731-07-15,1731-07-15,,Cânones,1725-01-19,Cânones,,,,"Pernambuco, Brasil",1725-01-19,,,,
155527,João Ribeiro da Fonseca,m,Doutor em Cânones,1682-07-12,Doutor 12.07.1682,1674-10-01,1674-10-01,,1681-10-15,1681-10-15,,Cânones,1674-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Torre de Moncorvo,1674-10-01,,Cânones,1674-10-01,
155527,João Ribeiro da Fonseca,m,Doutor em Cânones,1682-07-12,Doutor 12.07.1682,1674-10-01,1674-10-01,,1681-10-15,1681-10-15,,Leis,1674-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Torre de Moncorvo,1674-10-01,,Cânones,1674-10-01,
206508,João Rodrigues,m,Doutor em Cânones,1551-07-19,grau de doutor em Cânones 1551.07.19,1540-10-03,1540-10-03,,1551-07-19,1551-07-19,,Cânones,1540-10-03,Cânones,,,,Barreiro,1540-10-03,,,,
208161,João Rodrigues,m,Doutor em Cânones,1694-02-07,Doutor 1694.02.07,1684-10-01,1684-10-01,,1696-01-01,1696-01-01,,Cânones,1684-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Sebal,1684-10-01,,Cânones,1684-10-01,
208161,João Rodrigues,m,Doutor em Cânones,1694-02-07,Doutor 1694.02.07,1684-10-01,1684-10-01,,1696-01-01,1696-01-01,,Leis,1684-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Leis.",Sebal,1684-10-01,,Cânones,1684-10-01,
206196,João Rodrigues,m,Doutor em Teologia,1717-05-09,Doutor 1717.05.09,1707-10-01,1707-10-01,,1718-10-01,1718-10-01,,Teologia,1707-10-01,Teologia,,,,Espinhal,1707-10-01,,,,
319680,João Rodrigues,m,Doutor em Teologia,1858-07-18,"Doutoramento 18.07.1858, Atos grandes n.º 4, fl. 93",1853-06-20,1853-06-20,,1858-07-18,1858-07-18,,Teologia,1853-06-20,Teologia,,,,"Bandavizes, Fataunços",1853-06-20,,,,
211328,João Rodrigues Custódio,m,Doutor em Medicina,1708-12-18,Doutor 18.12.1708,1699-10-01,1699-10-01,,1708-12-18,1708-12-18,,Medicina,1699-10-01,Medicina,,,,Espinhal,1699-10-01,,,,
143293,João Rodrigues de Almeida,m,Doutor em Leis,1664-06-02,"""1664/06/02""",1654-11-06,1654-11-06,,1664-06-09,1664-06-09,,Leis,1654-11-06,Leis,,,,Castro Daire,1654-11-06,,,,
172072,João Rodrigues de Matos,m,Doutor em Cânones,1710-10-19,Doutor 19.10.1710,1702-10-01,1702-10-01,,1710-10-19,1710-10-19,,Cânones,1702-10-01,Cânones,,,,Vila do Conde,1702-10-01,,,,
222148,João Rodrigues de Paiva,m,Doutor em Teologia,1617-07-30,30.07.1617,1616-07-15,1616-07-15,,1617-07-30,1617-07-30,,Teologia,1616-07-15,Teologia,,,,Coimbra,1616-07-15,,,,
197937,João Soares Tavares,m,Doutor em Leis,1723-07-23,23.07.1723,1717-10-01,1717-10-01,,1723-07-23,1723-07-23,,Leis,1717-10-01,Leis,,,,Cambra,1717-10-01,,,,
188572,João Soares de Brito,m,Doutor em Leis,1734-05-06,Doutoramento 06.05.1734,1726-10-01,1726-10-01,,1734-05-06,1734-05-06,,Leis,1726-10-01,Leis,,,,Unhão,1726-10-01,,,,
188566,João Soares de Brito,m,Doutor em Teologia,1649-07-10,"Incorporação de Doutor em Teologia 10.07.1649: Atos e Graus 34, fl.8, caderno 2º",1649-07-04,1649-07-04,,1649-07-10,1649-07-10,,Teologia,1649-07-04,Teologia,,,,Matosinhos,1649-07-04,,,,
181951,João Sobral Machado,m,Doutor em Cânones,1666-07-18,Doutor 18.07.1666,1655-10-29,1655-10-29,,1666-07-18,1666-07-18,,Cânones,1655-10-29,Cânones,,,,Mortágua,1655-10-29,,,,
233532,João Sodré,m,Doutor em Leis,1584-11-04,Doutor 04.11.1584,1573-10-07,1573-10-07,,1584-11-04,1584-11-04,,Leis,1573-10-07,Leis,,,,Ourém,1573-10-07,,,,
233880,João Tomás de Sousa Lobo,m,Doutor em Teologia,1820-07-09,"Doutoramento 09.07.1820, Atos grandes n.º 3, fl. 82",1814-10-26,1814-10-26,,1820-07-09,1820-07-09,,Teologia,1814-10-26,Teologia,,,,Porto,1814-10-26,,,,
136033,João Toscano de Figueiredo,m,Doutor em Cânones,1760-10-07,"07.10.1760, Atos nº 95, fl. 93",1751-12-15,1751-12-15,,1760-10-07,1760-10-07,,Cânones,1751-12-15,Cânones,,,,Vacariça,1751-12-15,,,,
236716,João Vaz Mota,m,Doutor em Cânones,1579-05-12,grau de doutor 1579.05.12,1571-10-01,1571-10-01,,1579-05-12,1579-05-12,,Cânones,1571-10-01,Cânones,,,,Lisboa,1571-10-01,,,,
215796,João Vicente,m,Doutor em Medicina,1696-07-25,25.07.1696,1676-10-01,1676-10-01,,1696-07-25,1696-07-25,,Medicina,1676-10-01,Medicina,,,,Pinhel,1676-10-01,,,,
143412,João Vicente de Almeida,m,Doutor em Cursos jurídicos (Cânones ou Leis),1778-07-09,"09.07.1778, Atos n.º 1, fl. 179",1770-10-01,1770-10-01,,1778-07-09,1778-07-09,,Cursos jurídicos (Cânones ou Leis),1770-10-01,Direito,,,,Lisboa,1770-10-01,,,,
148551,João da Assunção,m,Doutor em Teologia,1667-03-19,19.03.1667,1667-01-31,1667-01-31,,1667-03-19,1667-03-19,,Teologia,1667-01-31,Teologia,,,,,,,,,
291859,João da Conceição,m,Doutor em Teologia,1771-07-14,"Doutoramento 14.07.1771, Atos n.º 105, fl. 14",1770-06-25,1770-06-25,,1771-07-14,1771-07-14,,Teologia,1770-06-25,Teologia,,,,,,,,,
204140,João da Costa Leitão,m,Doutor em Leis,1704-07-27,Doutor 27.07.1704,1697-10-01,1697-10-01,,1704-07-27,1704-07-27,,Leis,1697-10-01,Leis,,,,Oliveira do Conde,1697-10-01,,,,
198884,João da Cunha de Melo,m,Doutor em Leis,1631-10-05,"Doutor, 05.10.1631",1628-10-01,1628-10-01,,1631-10-05,1631-10-05,,Leis,1628-10-01,Leis,,,,Coimbra,1628-10-01,,,,
187701,João da Cunha de Sequeira Brandão,m,Doutor em Cânones,1796-10-02,"Doutoramento 02.10.1796, Atos grandes n.º 2, fl. 171",1789-10-16,1789-10-16,,1796-10-02,1796-10-02,,Cânones,1789-10-16,Cânones,,,,Reveles,1789-10-16,,,,
276386,João da Encarnação,m,Doutor em Teologia,1757-12-13,"13.12.1757, Atos 92, fl. 18 v.",1757-10-01,1757-10-01,,1757-12-13,1757-12-13,,Teologia,1757-10-01,Teologia,,,,,,,,,
165659,João da Esperança,m,Doutor em Teologia,1695-12-30,30.12.1695,1694-10-02,1694-10-02,,1695-12-30,1695-12-30,,Teologia,1694-10-02,Teologia,,,,,,,,,
154149,João da Fonseca,m,Doutor em Cânones,1677-07-25,Doutor 25.07.1677,1668-10-29,1668-10-29,,1677-07-25,1677-07-25,,Cânones,1668-10-29,Cânones,,,,Vila Chã,1668-10-29,,,,
154010,João da Fonseca,m,Doutor em Leis,1556-10-11,Doutor 11.10.1556,1549-00-00,1549-00-00,,1556-10-11,1556-10-11,,Leis,1549-00-00,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Leis,Castelo Branco,1549-00-00,,,,
205954,João da Fonseca Coutinho,m,Doutor em Cânones,1634-07-23,Doutor 23.07.1634,1624-10-30,1624-10-30,,1634-07-23,1634-07-23,,Cânones,1624-10-30,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Castelo Branco,1624-10-30,,Leis,1624-10-30,
205954,João da Fonseca Coutinho,m,Doutor em Cânones,1634-07-23,Doutor 23.07.1634,1624-10-30,1624-10-30,,1634-07-23,1634-07-23,,Leis,1624-10-30,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Castelo Branco,1624-10-30,,Leis,1624-10-30,
150086,João da Mota Banha,m,Doutor em Cânones,1707-12-21,"""1707/12/21""",1701-03-13,1701-03-13,,1707-12-21,1707-12-21,,Cânones,1701-03-13,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Pombal,1701-03-13,,Leis,1701-03-13,
150086,João da Mota Banha,m,Doutor em Cânones,1707-12-21,"""1707/12/21""",1701-03-13,1701-03-13,,1707-12-21,1707-12-21,,Leis,1701-03-13,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Pombal,1701-03-13,,Leis,1701-03-13,
227299,João da Mota e Silva,m,Doutor em Teologia,1712-06-05,Doutor 05.06.1712,1710-10-01,1710-10-01,,1712-07-05,1712-07-05,,Teologia,1710-10-01,Teologia,,,,Castelo Branco,1710-10-01,,,,
250658,João da Purificação,m,Doutor em Teologia,1749-07-20,Doutoramento 20.07.1749,1743-10-01,1743-10-01,,1749-07-20,1749-07-20,,Teologia,1743-10-01,Teologia,,,,,,,,,
215786,João da Rocha Dantas e Mendonça,m,Doutor em Leis,1801-07-19,"Doutoramento 19.07.1801, Atos grandes n.º 2, fl. 182v.",1788-10-19,1788-10-19,,1801-08-19,1801-08-19,,Leis,1788-10-19,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,Matemática para Leis.,"Minas Gerais, Brasil",1788-10-19,,Matemática,1788-10-19,
156047,João da Silva Carvalho,m,Doutor em Teologia,1820-07-02,"Doutoramento 02.07.1820, Atos grandes n.º 3, fl. 81v.",1814-10-15,1814-10-15,,1820-07-02,1820-07-02,,Teologia,1814-10-15,Teologia,,,,"Guarita, Viseu",1814-10-15,,,,
243933,João da Silva Leonardo Jaques Ferraz,m,Doutor em Cursos jurídicos (Cânones ou Leis),1801-07-25,"25.07.1801, fl. 180",1795-10-31,1795-10-31,,1806-10-09,1806-10-09,,Cursos jurídicos (Cânones ou Leis),1795-10-31,Direito,,,,Coimbra,1795-10-31,,,,
238488,João da Silva e Sousa,m,Doutor em Cânones,1665-07-22,Doutor 22.07.1665,1656-10-20,1656-10-20,,1665-07-22,1665-07-22,,Cânones,1656-10-20,Cânones,,,,Caldas,1656-10-20,,,,
238494,João da Silva e Sousa,m,Doutor em Cânones,1683-10-10,Doutor 10.10.1683,1674-10-01,1674-10-01,,1684-10-19,1684-10-19,,Cânones,1674-10-01,Cânones,,,,"Tomar, Campo Maior",1674-10-01,"""Tomar/Campo Maior?""",,,
230562,João da Silveira,m,Doutor em Cânones,1691-01-22,Doutor 22.01.1691,1683-10-01,1683-10-01,,1691-01-22,1691-01-22,,Cânones,1683-10-01,Cânones,,,,Ilha do Faial,1683-10-01,,,,
140358,João de Aboim,m,Doutor em Cânones,1560-12-22,22.12.1560,1551-10-01,1551-10-01,,1560-12-22,1560-12-22,,Cânones,1551-10-01,Cânones,,,,Santarém,1551-10-01,,,,
145512,João de Amaral,m,Doutor em Leis,1606-07-14,"""1606/07/14""",1593-02-01,1593-02-01,,1608-10-01,1608-10-01,,Leis,1593-02-01,Leis,,,,Lisboa,1593-02-01,,,,
146234,João de Andrade,m,Doutor em Cânones,1652-06-19,"""1652/06/19""",1644-10-09,1644-10-09,,1652-06-19,1652-06-19,,Cânones,1644-10-09,Cânones,,,,Lisboa,1644-10-09,,,,
246060,João de Araújo Ferreira,m,Doutor em Cânones,1701-10-16,Doutor 16.10.1701,1696-10-01,1696-10-01,,1702-10-22,1702-10-22,,Cânones,1696-10-01,Cânones,,,,Basto,1696-10-01,,,,
149331,João de Azevedo,m,Doutor em Cânones,1648-06-18,18.06.1648,1641-10-12,1641-10-12,,1657-10-01,1657-10-01,,Cânones,1641-10-12,Cânones,,,,Lisboa,1641-10-12,,,,
149332,João de Azevedo,m,Doutor em Cânones,1721-12-01,01.12.1721,1715-10-01,1715-10-01,,1721-12-01,1721-12-01,,Cânones,1715-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Braga,1715-10-01,,Leis,1715-10-01,
149332,João de Azevedo,m,Doutor em Cânones,1721-12-01,01.12.1721,1715-10-01,1715-10-01,,1721-12-01,1721-12-01,,Leis,1715-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Braga,1715-10-01,,Leis,1715-10-01,
187326,João de Bragança,m,Doutor em Teologia,1585-12-18,Doutor 18.12.1585,0000-00-00,0000-00-00,,0000-00-00,0000-00-00,,Teologia,0000-00-00,Teologia,,,,Água de Peixes,0000-00-00,,,,
188511,João de Brito,m,Doutor em Cânones,1640-07-29,Doutor 29.07.1640,1622-10-14,1622-10-14,,1640-07-29,1640-07-29,,Cânones,1622-10-14,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Sertã,1622-10-14,,Leis,1622-10-14,
188511,João de Brito,m,Doutor em Cânones,1640-07-29,Doutor 29.07.1640,1622-10-14,1622-10-14,,1640-07-29,1640-07-29,,Leis,1622-10-14,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Leis para Cânones,Leis.",Sertã,1622-10-14,,Leis,1622-10-14,
159082,João de Brito Casado,m,Doutor em Cânones,1735-05-08,Doutoramento 08.05.1735,1728-10-01,1728-10-01,,1735-05-08,1735-05-08,,Cânones,1728-10-01,Cânones,,,,Lisboa,1728-10-01,,,,
235840,João de Brito Pereira,m,Doutor em Cânones,1720-06-20,20.06.1720,1712-10-01,1712-10-01,,1720-06-20,1720-06-20,,Cânones,1712-10-01,Cânones,,,,Turcifal,1712-10-01,,,,
155588,João de Carvalho,m,Doutor em Cânones,1620-07-18,18.07.1620,1607-10-20,1607-10-20,,1622-10-19,1622-10-19,,Cânones,1607-10-20,Cânones,,,,Vila Real,1607-10-20,,,,
155455,João de Carvalho,m,Doutor em Teologia,1619-05-27,Doutor - 27.05.1619,1609-03-07,1609-03-07,,1619-10-11,1619-10-11,,Teologia,1609-03-07,Teologia,,,,Coimbra,1609-03-07,,,,
190056,João de Castilho,m,Doutor em Cânones,1659-07-31,Doutor 31.07.1659,1651-10-01,1651-10-01,,1659-07-31,1659-07-31,,Cânones,1651-10-01,Cânones,,,,Lisboa,1651-10-01,,,,
246416,João de Faro,m,Doutor em Cânones,1746-07-14,14.07.1746,1744-10-01,1744-10-01,,1746-07-14,1746-07-14,,Cânones,1744-10-01,Cânones,,,,Lisboa,1744-10-01,,,,
135736,João de Figueiredo,m,Doutor em Cânones,1770-07-22,"22.07.1770, Atos nº 104, fl. 88 e 88 v.",1762-12-01,1762-12-01,,1770-07-22,1770-07-22,,Cânones,1762-12-01,Cânones,,,,"Pinheiro, Papízios",1762-12-01,Pinheiro (Papízios),,,
218795,João de Figueiredo Vila Lobos,m,Doutor em Leis,1686-07-18,18.07.1686,1677-10-01,1677-10-01,,1686-07-18,1686-07-18,,Leis,1677-10-01,Leis,,,,Mogofores,1677-10-01,,,,
204370,João de Garcias Torres,m,Doutor em Cânones,1713-10-08,08.10.1713,1707-10-01,1707-10-01,,1713-10-08,1713-10-08,,Cânones,1707-10-01,Cânones,,,,Azinhal,1707-10-01,,,,
148725,João de Magalhães Barbedo e Avelar,m,Doutor em Cânones,1778-07-28,"28.07.1778, Atos n.º 1, fl. 260 v.",1767-10-01,1767-10-01,,1778-07-28,1778-07-28,,Cânones,1767-10-01,Cânones,,,,Lamego,1767-10-01,,,,
170826,João de Mascarenhas,m,Doutor em Cânones,1706-07-30,Doutor 30.07.1706,1706-03-27,1706-03-27,,1706-07-17,1706-07-17,,Cânones,1706-03-27,Cânones,,,,,,,,,
181421,João de Matos Godinho de Macedo,m,Doutor em Cânones,1799-07-31,"Doutoramento 31.07.1799, Atos grandes n.º 2, fl. 176v.",1786-10-14,1786-10-14,,1799-07-31,1799-07-31,,Cânones,1786-10-14,Cânones,,,,Coimbra,1786-10-14,,,,
175213,João de Melo,m,Doutor em Cânones,1649-11-21,Doutor 21.11.1649,1641-02-26,1641-02-26,,1649-11-21,1649-11-21,,Cânones,1641-02-26,Faculdade inferida,Aviso: faculdade inferida,2022-05-01,Cânones,Évora,1641-02-26,,,,
198728,João de Melo,m,Doutor em Teologia,1689-07-25,"Doutor, 25.07.1689",1680-00-00,1680-00-00,,1689-07-25,1689-07-25,,Teologia,1680-00-00,Teologia,,,,,,,,,
285829,João de Melo,m,Doutor em Teologia,1760-11-23,"Doutoramento 23.11.1760, Atos n.º 95, fl. 9v.",1759-04-27,1759-04-27,,1760-11-23,1760-11-23,,Teologia,1759-04-27,Teologia,,,,,,,,,
190944,João de Melo de Castro,m,Doutor em Cânones,1588-01-17,Doutor 17.01.1588,1577-10-01,1577-10-01,,1588-01-17,1588-01-17,,Cânones,1577-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Teologia.",Lisboa,1577-10-01,,Cânones,1577-10-01,
190944,João de Melo de Castro,m,Doutor em Cânones,1588-01-17,Doutor 17.01.1588,1577-10-01,1577-10-01,,1588-01-17,1588-01-17,,Teologia,1577-10-01,Faculdade corrigida,Aviso: faculdade corrigida,2022-05-01,"Cânones para Cânones,Teologia.",Lisboa,1577-10-01,,Cânones,1577-10-01,
215582,João de Mendonça,m,Doutor em Cânones,1698-07-17,"Doutor, 17.07.1698",1689-12-21,1689-12-21,,1698-07-17,1698-07-17,,Cânones,1689-12-21,Cânones,,,,Lisboa,1689-12-21,,,,
235197,João de Morgovelho,m,Doutor em Cânones,1543-02-30,tomou o grau de doutor em Cânones 1543.02.30 Livro3 fl.239 v caderno 2º,1543-02-30,1543-02-30,,1543-02-30,1543-02-30,,Cânones,1543-02-30,Cânones,,,,,,,,,
241022,João de Moura,m,Doutor em Cânones,1705-10-04,Doutor 1705.10.04,1698-10-01,1698-10-01,,1705-10-04,1705-10-04,,Cânones,1698-10-01,Cânones,,,,Lourosa,1698-10-01,,,,
165082,João de Moura Coutinho Almeida de Eça,m,Doutor em Direito,1843-02-12,"Doutoramento, 12.02.1843, Atos Grandes, n.º 4, fl.110 v.",1836-10-19,1836-10-19,,1843-02-12,1843-02-12,,Direito,1836-10-19,Direito,,,,Esgueira,1836-10-19,,,,
236190,João de Moura Pereira,m,Doutor em Cânones,1730-02-24,24.02.1730,1722-10-01,1722-10-01,,1730-02-24,1730-02-24,,Cânones,1722-10-01,Cânones,,,,Lobrigos,1722-10-01,,,,
289741,João de Nossa Senhora,m,Doutor em Teologia,1756-01-30,"Doutoramento 30.01.1756, Atos n.º 90, fl. 8v.",1750-10-01,1750-10-01,,1756-01-30,1756-01-30,,Teologia,1750-10-01,Teologia,,,,,,,,,
289756,João de Nossa Senhora,m,Doutor em Teologia,1766-06-24,"Doutoramento 24.06.1766, Atos n.º100, fl. 6v.",1765-11-06,1765-11-06,,1766-06-24,1766-06-24,,Teologia,1765-11-06,Teologia,,,,,,,,,
206854,João de Oliveira Leite Couto,m,Doutor em Cânones,1731-10-07,Doutoramento 07.10.1731,1726-10-01,1726-10-01,,1731-10-07,1731-10-07,,Cânones,1726-10-01,Cânones,,,,Basto,1726-10-01,,,,
140427,João de Pina Madeira Abranches,m,Doutor em Direito,1864-07-24,"24.07.1864, Atos e Graus n.º 4, fl. 130 v.",1858-10-08,1858-10-08,,1864-07-24,1864-07-24,,Direito,1858-10-08,Direito,,,,Lagares,1858-10-08,,,,
249841,João de Portugal,m,Doutor em Teologia,1639-07-31,31.07.1639,1631-04-29,1631-04-29,,1639-07-31,1639-07-31,,Teologia,1631-04-29,Teologia,,,,,,,,,
295095,João de Sande Magalhães Mexia Salema,m,Doutor em (Leis),1837-07-25,"doutor 25.07.1837, Atos grandes n.º 4, fl. 102v.",1835-06-17,1835-06-17,,1837-07-25,1837-07-25,,(Leis),1835-06-17,,Erro: valor não corresponde a Faculdade nesta data,2022-05-01, Leis em 1837-07-25,Lousã,1835-06-17,,Leis,1835-06-17,
